,Machine 1,Machine 2,Machine 3,Machine 4,Machine 5,Machine 6,Machine 7,Machine 8,Machine 9,Machine 10,Choice
3275,0,0,0,0,0,0,0,0,0,0,2
3276,1,1,0,0,0,0,0,0,0,0,2
3277,0,0,0,0,0,0,0,0,0,0,8
3278,0,0,0,1,0,0,1,0,0,0,10
3279,0,1,0,0,0,0,0,1,0,1,6
3280,0,0,1,0,0,0,0,1,0,0,9
3281,1,0,1,0,0,0,1,0,0,0,1
3282,0,0,0,0,1,0,0,0,0,0,2
3283,0,0,0,0,1,0,0,0,0,0,8
3284,0,0,0,1,1,0,0,0,0,0,3
3285,0,0,0,0,0,0,0,1,0,0,3
3286,0,0,0,0,0,0,0,1,0,0,4
3287,0,0,0,1,0,0,1,0,0,0,8
3288,0,0,0,0,0,0,0,0,0,0,3
3289,0,0,0,0,1,0,0,1,0,0,7
3290,0,0,0,0,0,0,0,1,0,0,2
3291,0,0,0,0,0,0,0,0,0,0,7
3292,0,0,0,1,0,0,0,0,0,1,10
3293,0,0,1,0,1,0,0,0,0,0,6
3294,0,0,0,0,0,0,0,0,0,0,8
3295,0,1,0,0,0,0,1,0,1,0,1
3296,1,0,0,0,0,0,0,0,0,0,9
3297,0,0,0,0,0,0,0,1,0,0,10
3298,0,1,0,0,0,0,0,0,0,0,8
3299,0,0,0,0,0,0,0,1,0,0,4
3300,0,0,0,0,1,0,0,0,0,0,3
3301,0,0,0,0,0,0,0,0,0,0,1
3302,0,0,0,0,0,0,0,0,0,0,5
3303,0,0,0,0,1,0,1,0,0,0,4
3304,1,0,0,0,1,0,0,0,0,0,9
3305,0,0,0,0,0,0,0,0,0,0,6
3306,1,0,0,0,0,0,0,0,0,0,3
3307,0,0,0,0,0,0,0,0,0,0,4
3308,1,0,0,0,0,0,0,0,0,0,10
3309,0,0,0,0,0,0,0,0,0,0,7
3310,0,1,0,1,0,0,0,1,0,0,1
3311,0,0,0,0,0,0,0,0,0,0,3
3312,0,1,0,0,1,0,0,1,1,0,1
3313,0,0,0,0,0,0,0,1,0,0,1
3314,0,0,0,0,0,0,0,0,0,0,4
3315,0,1,0,0,0,0,0,1,0,0,1
3316,0,0,0,0,1,0,0,0,0,0,6
3317,0,0,0,0,0,0,0,0,0,0,4
3318,1,0,0,0,1,0,0,0,0,0,2
3319,0,0,0,0,0,0,0,0,0,0,5
3320,0,0,0,0,1,0,0,0,1,0,6
3321,0,0,0,0,0,0,0,0,0,0,5
3322,0,0,0,0,0,0,0,0,0,0,10
3323,0,0,0,0,1,0,0,0,0,0,8
3324,0,0,0,0,0,0,0,1,0,0,1
3325,0,0,0,0,1,0,0,1,0,0,4
3326,0,0,0,0,0,0,0,0,0,0,8
3327,0,0,0,0,0,0,0,0,0,0,6
3328,0,0,0,0,0,0,0,0,0,0,5
3329,0,0,0,0,1,0,0,0,0,0,2
3330,0,0,0,0,0,0,0,0,0,0,2
3331,0,0,0,0,0,0,0,0,0,0,2
3332,0,0,0,0,0,0,0,0,0,0,6
3333,0,0,0,0,1,0,0,0,0,0,5
3334,0,0,0,0,0,0,0,0,1,0,2
3335,0,1,0,0,1,0,0,0,0,0,9
3336,1,0,0,1,1,0,0,0,0,0,1
3337,0,0,0,0,0,0,0,0,0,0,2
3338,0,0,0,0,0,0,0,0,0,0,7
3339,0,0,1,0,1,0,0,0,0,0,2
3340,0,0,0,0,0,0,0,0,0,0,7
3341,0,0,0,0,0,0,0,0,0,1,7
3342,1,0,0,0,0,0,0,0,0,0,1
3343,0,0,0,1,0,0,0,1,0,1,2
3344,0,0,0,0,1,0,0,0,0,0,6
3345,0,0,0,1,1,0,0,0,0,0,5
3346,0,0,0,0,0,0,0,0,0,0,2
3347,0,0,0,0,0,0,0,0,0,0,1
3348,0,0,0,0,0,0,0,0,0,0,10
3349,0,0,0,0,0,0,0,0,0,0,10
3350,0,1,0,0,0,0,0,0,0,0,9
3351,0,0,1,1,0,0,0,1,0,0,9
3352,0,1,0,1,0,0,0,0,1,0,10
3353,1,0,0,1,1,0,0,0,0,1,6
3354,0,0,0,1,0,0,0,0,1,0,8
3355,0,0,0,0,1,0,0,1,0,0,2
3356,0,0,0,0,0,0,0,0,0,0,7
3357,0,0,0,0,0,0,0,1,0,0,9
3358,0,0,0,0,0,0,0,0,0,0,4
3359,1,0,0,0,0,0,0,0,0,0,3
3360,1,0,1,0,0,0,0,0,0,0,6
3361,0,1,0,0,1,0,0,0,0,0,5
3362,0,0,0,1,0,0,1,0,0,1,2
3363,0,0,0,0,0,1,0,0,0,0,1
3364,1,0,0,1,1,0,0,0,1,0,9
3365,0,0,0,1,1,0,0,1,0,1,5
3366,0,1,0,0,0,0,0,0,0,0,10
3367,0,0,0,0,0,0,0,1,0,0,1
3368,0,0,0,0,0,0,0,0,0,0,9
3369,0,0,0,0,0,0,1,0,0,0,2
3370,0,0,0,0,0,0,0,0,0,0,4
3371,0,0,0,0,0,0,0,0,0,0,10
3372,0,0,0,0,0,0,0,1,0,0,3
3373,1,0,0,0,1,0,0,0,0,0,9
3374,1,0,0,1,0,0,0,1,0,0,8
3375,0,0,0,0,0,0,0,0,0,0,8
3376,0,0,0,0,0,0,0,0,1,0,1
3377,0,0,0,0,0,0,0,0,0,0,5
3378,0,0,0,0,0,0,1,1,0,0,2
3379,0,0,0,0,0,0,1,0,0,0,4
3380,0,1,0,0,1,0,0,0,0,0,3
3381,0,0,0,0,0,0,0,0,0,0,4
3382,0,1,0,0,0,0,1,0,0,0,2
3383,0,0,1,0,0,0,0,0,0,0,7
3384,1,1,0,0,0,0,0,0,0,0,5
3385,1,0,0,1,0,0,0,0,0,0,4
3386,0,0,0,0,0,0,0,0,0,0,4
3387,0,0,0,0,1,0,0,1,0,0,1
3388,0,0,0,0,0,0,0,1,0,0,9
3389,0,1,0,0,1,0,1,0,0,0,4
3390,1,0,0,0,1,0,0,1,0,0,10
3391,0,0,0,0,1,0,0,1,0,0,6
3392,0,0,0,0,1,0,1,0,0,0,1
3393,1,0,0,0,0,0,0,0,0,0,4
3394,0,0,0,0,0,0,0,0,0,0,8
3395,0,0,0,0,0,0,0,0,0,0,3
3396,1,0,0,0,1,1,1,0,0,0,8
3397,0,0,0,0,0,0,0,0,0,0,7
3398,0,0,0,0,0,0,0,0,0,0,4
3399,0,0,0,0,1,0,0,0,0,0,1
3400,0,0,0,0,0,0,0,0,0,1,5
3401,0,0,1,1,0,0,1,1,0,0,3
3402,0,0,0,0,0,0,0,0,0,0,9
3403,1,0,0,0,0,0,1,0,1,0,4
3404,0,1,0,0,1,1,0,1,0,0,9
3405,0,0,0,0,1,0,0,0,0,0,8
3406,0,0,0,0,0,0,1,0,0,0,10
3407,0,0,0,0,0,0,0,1,0,0,10
3408,0,0,0,0,0,0,0,0,0,0,2
3409,0,1,0,1,0,0,0,1,0,1,4
3410,0,0,0,0,0,0,0,0,0,0,5
3411,0,0,0,0,0,0,0,1,0,0,8
3412,0,0,0,0,1,0,1,0,0,0,4
3413,0,0,0,0,0,0,0,0,0,0,10
3414,0,0,0,0,0,0,0,0,0,0,5
3415,0,1,0,1,0,0,0,0,0,0,2
3416,0,0,0,0,0,0,0,1,0,0,10
3417,0,0,0,1,0,0,0,0,0,0,9
3418,0,0,0,0,0,0,0,0,0,0,3
3419,0,0,0,0,0,0,1,0,0,0,2
3420,0,0,0,0,0,0,0,0,0,0,2
3421,0,0,0,1,0,0,0,0,0,0,5
3422,0,0,0,0,0,0,1,0,1,1,7
3423,0,0,0,1,1,0,0,0,0,0,5
3424,0,0,0,0,1,0,0,1,0,0,3
3425,0,0,0,0,0,0,0,0,0,0,1
3426,1,0,0,0,0,0,0,0,0,0,6
3427,0,0,0,0,0,0,1,0,0,0,7
3428,0,0,0,1,0,0,0,0,0,0,4
3429,1,0,0,0,0,0,0,1,0,0,8
3430,1,0,0,0,1,0,0,0,0,0,6
3431,0,0,0,0,0,0,0,0,0,0,2
3432,0,1,0,0,0,0,0,0,0,0,1
3433,0,0,0,0,0,0,0,0,0,0,1
3434,0,0,0,0,0,0,0,0,0,0,10
3435,1,0,0,0,0,0,1,0,0,0,7
3436,0,0,0,0,0,0,0,1,0,0,4
3437,0,0,1,0,1,0,0,0,0,0,2
3438,0,0,0,0,1,0,0,0,0,0,3
3439,0,0,0,0,0,0,0,1,0,0,10
3440,0,1,1,0,1,0,0,0,0,0,2
3441,0,0,0,0,0,0,0,0,0,0,7
3442,0,0,0,0,1,0,0,1,0,0,7
3443,1,0,0,1,0,0,0,0,0,0,9
3444,0,0,0,0,0,0,0,0,0,0,7
3445,1,0,0,0,1,0,0,0,0,0,5
3446,1,1,0,0,0,0,0,0,0,0,5
3447,0,0,0,0,0,1,1,1,0,0,5
3448,0,1,0,0,0,0,0,0,0,0,7
3449,0,0,0,0,1,0,0,1,0,0,4
3450,0,0,0,1,0,0,0,0,0,0,7
3451,0,1,0,0,0,0,0,0,0,0,1
3452,0,0,1,0,0,0,0,0,0,1,10
3453,1,0,0,0,0,0,0,1,1,0,7
3454,0,0,0,0,0,0,0,0,1,0,10
3455,0,0,0,0,0,0,0,0,0,0,1
3456,1,0,0,0,0,0,0,0,0,0,4
3457,0,0,0,0,0,0,0,1,0,1,3
3458,0,1,0,0,0,0,0,0,0,0,5
3459,0,0,0,0,0,0,0,0,0,0,1
3460,0,1,0,0,0,0,0,0,0,0,3
3461,1,0,0,0,1,0,0,1,0,0,3
3462,0,0,0,0,0,0,0,1,1,0,7
3463,0,0,0,0,0,0,0,1,0,0,9
3464,0,0,0,1,0,0,0,0,0,0,10
3465,0,0,0,0,1,0,0,0,0,0,2
3466,0,1,0,0,1,0,0,0,0,0,9
3467,0,0,0,0,1,0,0,1,0,0,10
3468,0,0,1,0,0,0,0,1,1,0,2
3469,0,0,0,0,0,0,0,0,0,0,4
3470,0,0,0,0,0,0,0,1,0,0,9
3471,0,0,0,0,0,0,0,0,0,0,3
3472,0,0,0,0,1,0,0,0,0,0,8
3473,0,0,1,1,0,0,0,0,0,0,9
3474,0,0,0,0,0,0,0,0,0,0,5
3475,0,0,0,0,1,0,1,0,1,0,2
3476,1,0,1,0,1,0,0,0,0,0,7
3477,0,0,0,1,1,0,1,0,0,0,7
3478,0,1,0,0,0,0,0,0,0,0,4
3479,0,0,0,0,0,0,0,1,0,0,1
3480,0,0,0,0,0,0,0,1,0,0,5
3481,0,0,0,0,1,0,0,0,0,0,9
3482,0,0,0,0,1,0,0,0,0,0,4
3483,0,0,0,1,0,0,1,0,0,0,2
3484,0,0,0,0,0,0,0,0,0,0,6
3485,1,0,0,0,1,0,0,0,0,0,10
3486,1,0,0,0,1,0,0,1,0,0,4
3487,0,0,0,1,0,0,0,1,0,0,8
3488,0,0,0,0,0,0,0,0,0,0,5
3489,1,0,0,0,0,0,0,1,0,0,10
3490,0,0,0,1,0,0,0,0,0,0,3
3491,0,0,0,0,0,0,0,0,0,0,3
3492,0,0,0,0,0,0,1,0,0,0,5
3493,0,0,0,0,0,0,0,0,0,0,6
3494,1,0,0,0,0,0,0,0,0,0,7
3495,0,0,0,1,1,0,0,1,0,0,5
3496,0,0,0,0,1,0,0,0,0,0,8
3497,0,0,1,0,0,0,0,1,0,0,8
3498,0,0,0,0,0,0,0,0,0,0,9
3499,0,1,0,0,0,0,0,1,0,0,7
3500,0,0,0,0,0,0,0,0,0,0,9
3501,0,0,0,0,0,0,0,0,0,0,5
3502,1,0,0,0,0,0,0,0,0,0,7
3503,0,1,0,0,0,0,0,0,0,0,2
3504,0,0,0,0,1,0,0,0,0,0,8
3505,0,0,0,0,0,0,0,0,0,0,1
3506,0,1,0,0,0,0,0,0,0,0,4
3507,0,0,0,1,0,0,0,0,0,0,5
3508,0,1,0,0,1,0,0,0,0,0,1
3509,0,0,0,1,1,0,0,0,0,0,3
3510,0,0,0,0,0,0,0,1,0,0,3
3511,0,0,0,0,0,0,0,1,0,0,7
3512,0,0,0,0,0,0,0,0,0,0,5
3513,0,0,0,0,0,0,0,0,0,0,5
3514,0,0,0,0,1,0,0,0,0,0,10
3515,1,1,0,0,1,0,0,1,0,1,8
3516,0,0,0,0,0,0,0,0,0,1,6
3517,0,0,0,0,1,0,0,0,0,0,5
3518,0,0,0,1,1,0,0,0,0,0,4
3519,0,0,0,1,1,0,0,0,0,0,6
3520,1,0,0,0,0,0,0,0,0,0,6
3521,1,0,0,0,0,0,0,0,0,0,8
3522,0,0,0,0,0,0,0,1,0,0,3
3523,0,0,0,1,1,0,0,0,0,0,9
3524,0,0,0,0,1,0,1,0,0,0,1
3525,0,0,0,0,1,0,0,0,0,0,3
3526,0,0,0,0,0,0,0,1,0,0,8
3527,0,0,0,0,1,0,0,1,0,0,10
3528,0,0,0,1,0,0,1,0,0,0,3
3529,0,0,1,1,1,0,0,0,0,0,9
3530,0,0,0,0,1,0,1,0,0,0,9
3531,0,0,0,0,0,0,0,1,0,1,5
3532,1,0,0,0,0,0,0,0,0,0,2
3533,0,0,0,0,0,0,0,0,0,0,10
3534,0,0,0,0,0,0,0,0,0,0,9
3535,0,0,0,0,1,0,0,1,0,0,7
3536,0,1,0,0,0,0,0,1,1,0,4
3537,0,0,0,0,0,0,0,0,0,0,6
3538,0,0,1,0,0,0,0,0,1,0,9
3539,0,0,0,1,0,0,0,0,0,0,6
3540,0,0,0,0,0,0,0,0,0,0,10
3541,0,0,0,0,0,0,0,1,0,0,5
3542,1,0,1,0,0,0,0,0,0,0,6
3543,0,0,1,0,0,0,0,0,0,0,10
3544,0,0,0,1,0,0,0,0,0,0,6
3545,0,0,0,1,0,0,0,0,1,0,10
3546,0,1,0,0,0,0,0,0,0,0,4
3547,1,0,1,0,0,0,0,1,0,0,8
3548,0,0,0,0,0,0,1,0,0,0,10
3549,0,0,0,0,0,0,0,0,0,0,3
3550,0,0,0,1,0,0,0,0,0,0,2
3551,0,0,0,0,1,0,0,0,0,0,3
3552,0,0,1,1,1,0,0,0,0,0,8
3553,0,1,0,0,0,0,0,0,0,0,4
3554,1,0,0,0,1,0,0,1,0,0,1
3555,1,0,0,0,0,0,0,0,0,0,2
3556,0,0,0,0,1,0,0,0,0,0,2
3557,0,0,0,0,0,0,0,0,0,0,8
3558,0,0,0,0,0,0,0,0,0,0,6
3559,0,0,0,0,1,0,0,1,0,0,2
3560,0,1,0,0,0,0,0,0,0,0,9
3561,0,1,0,1,0,0,0,1,0,0,8
3562,0,1,0,0,0,0,1,1,0,0,10
3563,0,0,0,0,0,0,0,0,0,0,5
3564,0,0,0,0,0,0,0,0,0,0,9
3565,1,0,0,0,0,0,0,0,0,0,6
3566,0,0,0,0,0,0,0,1,0,0,7
3567,0,0,0,0,0,0,0,0,0,0,3
3568,1,0,0,0,0,0,0,1,0,0,1
3569,0,0,0,0,0,0,0,0,0,1,10
3570,0,0,0,0,1,0,0,0,0,0,6
3571,0,0,1,0,1,0,0,1,0,1,9
3572,0,0,0,0,0,0,0,0,0,0,10
3573,0,0,0,0,0,0,0,1,0,0,6
3574,0,0,0,0,0,0,0,0,0,0,9
3575,0,0,0,0,1,0,1,1,1,0,2
3576,0,0,0,1,0,0,0,0,0,0,1
3577,0,0,0,0,1,0,0,0,0,0,1
3578,0,1,0,0,0,0,0,0,0,0,6
3579,0,0,0,0,1,0,1,0,0,0,4
3580,0,0,0,0,0,0,0,0,0,0,6
3581,0,0,0,0,0,0,0,0,0,0,3
3582,0,0,0,0,0,0,0,0,0,0,2
3583,0,0,0,0,0,0,0,0,0,0,10
3584,0,1,0,0,1,0,1,0,0,0,6
3585,0,1,0,0,0,0,0,0,0,0,8
3586,0,0,0,0,0,0,0,0,0,0,5
3587,0,0,1,0,0,0,0,0,0,0,10
3588,0,0,0,0,0,0,1,0,0,0,2
3589,0,0,0,0,0,0,0,1,1,0,3
3590,0,0,0,0,0,0,0,0,0,0,9
3591,1,0,0,0,0,0,0,0,1,0,2
3592,0,0,0,0,0,0,0,1,0,0,4
3593,0,1,0,0,1,0,0,0,0,0,10
3594,0,0,0,0,1,0,0,0,0,1,6
3595,0,1,0,0,1,0,0,0,0,0,4
3596,0,0,0,0,1,0,0,0,0,0,5
3597,0,0,0,1,0,0,0,0,0,0,7
3598,0,0,0,1,0,0,0,0,0,0,10
3599,1,0,0,1,0,0,0,0,0,1,3
3600,1,0,0,1,0,0,0,0,0,0,10
3601,0,0,0,0,0,0,0,0,0,0,6
3602,0,0,0,0,0,0,0,1,0,0,5
3603,0,0,0,0,0,0,0,0,0,0,8
3604,0,0,1,1,0,0,0,0,0,0,9
3605,0,0,0,0,0,0,0,0,0,0,10
3606,0,1,0,0,0,0,0,0,0,0,6
3607,0,0,0,0,1,0,0,0,0,0,9
3608,1,1,0,0,1,0,0,0,0,0,6
3609,0,0,1,1,0,0,0,0,0,0,7
3610,0,0,0,0,0,0,0,0,0,0,9
3611,0,0,0,0,0,0,0,0,0,1,5
3612,0,0,0,0,0,0,0,0,0,0,3
3613,0,1,0,0,0,0,1,0,0,0,10
3614,0,1,0,1,0,0,1,0,0,0,6
3615,0,0,0,1,0,0,0,0,0,0,8
3616,0,0,0,0,0,0,1,0,0,0,9
3617,0,0,0,1,1,0,0,0,1,0,5
3618,1,0,0,0,0,0,0,0,0,0,5
3619,0,0,0,0,0,0,0,0,0,0,7
3620,0,0,0,0,0,0,0,0,0,0,9
3621,1,0,0,1,0,0,0,0,0,0,9
3622,0,0,0,0,0,0,0,0,0,0,4
3623,0,0,0,0,0,0,0,1,0,0,4
3624,1,0,0,0,1,0,1,0,0,0,8
3625,1,0,0,0,0,0,1,0,0,0,6
3626,1,0,0,0,0,0,0,0,0,0,6
3627,0,1,0,0,0,0,0,0,0,0,4
3628,0,0,0,0,1,0,0,0,0,0,6
3629,0,0,1,1,0,0,0,0,0,0,10
3630,0,0,0,0,0,0,0,0,0,1,10
3631,0,0,0,0,0,0,0,0,0,0,3
3632,0,0,0,0,0,0,0,0,0,0,1
3633,0,1,0,0,1,0,0,0,0,0,2
3634,0,1,0,1,0,0,0,0,0,0,9
3635,0,0,0,0,0,0,0,0,1,0,1
3636,0,0,0,0,1,0,0,0,0,0,3
3637,1,0,0,0,0,0,0,0,0,1,6
3638,0,0,0,0,0,0,0,0,0,0,8
3639,1,0,0,0,0,0,0,1,0,0,4
3640,1,0,0,0,0,0,0,0,0,0,5
3641,1,0,0,1,0,0,0,0,1,0,3
3642,1,0,0,1,0,0,0,1,0,0,6
3643,0,0,1,0,0,0,0,0,0,0,10
3644,0,0,0,0,1,0,0,0,0,0,6
3645,0,1,0,0,0,0,0,0,0,0,9
3646,0,0,0,0,0,0,0,1,0,0,3
3647,0,1,0,0,0,0,0,0,0,0,3
3648,0,0,0,0,1,0,0,0,0,0,9
3649,0,0,0,1,1,0,0,0,0,0,7
3650,0,0,0,0,1,0,1,0,0,0,2
3651,0,0,0,0,0,0,0,0,0,0,3
3652,0,0,0,0,1,0,0,1,0,0,6
3653,0,0,0,0,0,1,0,0,0,0,4
3654,0,0,0,0,0,0,0,0,0,1,7
3655,0,0,0,0,1,0,0,0,0,0,10
3656,0,0,0,0,0,0,0,1,0,0,5
3657,0,0,0,0,0,0,0,0,0,0,1
3658,0,0,0,0,0,0,0,0,1,0,1
3659,0,0,0,0,0,0,0,0,1,0,9
3660,0,0,0,0,0,0,0,0,0,0,8
3661,1,0,0,0,1,0,0,1,0,0,9
3662,0,0,1,0,0,0,0,0,0,0,3
3663,0,0,0,0,1,0,0,0,0,0,9
3664,0,0,1,0,0,0,0,0,0,0,1
3665,0,0,0,1,1,0,0,0,0,0,3
3666,0,0,0,0,1,0,1,0,0,0,4
3667,0,0,0,0,0,0,1,0,0,0,3
3668,0,0,0,1,0,0,1,0,1,0,1
3669,0,0,0,0,1,0,0,1,0,0,2
3670,0,0,0,0,0,0,0,0,0,0,9
3671,0,0,1,0,0,0,1,0,0,0,3
3672,0,0,0,0,0,1,1,0,0,0,6
3673,0,0,0,0,0,0,0,0,0,0,2
3674,0,0,0,0,0,0,0,0,0,0,7
3675,0,0,0,0,0,0,1,1,0,0,2
3676,0,0,0,0,1,0,0,0,0,0,4
3677,0,0,0,0,1,0,0,1,0,0,5
3678,0,0,0,0,0,0,0,1,0,0,3
3679,1,0,0,0,0,0,0,0,0,0,6
3680,0,0,0,0,0,0,0,0,0,0,4
3681,0,0,1,0,0,0,0,0,0,0,7
3682,0,0,0,0,0,0,0,0,0,0,8
3683,1,0,0,0,0,0,0,0,0,0,5
3684,0,0,0,0,0,0,0,0,0,0,6
3685,0,0,0,0,0,0,1,1,0,0,9
3686,1,0,0,0,0,0,0,0,0,0,6
3687,0,0,0,0,1,0,0,1,0,0,4
3688,1,0,0,0,0,0,0,0,0,0,5
3689,0,1,0,0,0,0,0,0,0,0,4
3690,0,0,0,0,1,0,0,1,1,0,5
3691,1,0,0,0,0,0,0,1,0,0,6
3692,0,0,0,0,0,0,0,0,0,0,7
3693,1,0,0,1,0,0,0,1,0,0,6
3694,0,0,1,0,1,0,0,0,0,0,3
3695,0,0,0,0,0,0,0,0,1,0,1
3696,0,0,0,0,1,0,0,0,0,0,5
3697,0,0,1,0,0,0,0,0,0,0,5
3698,0,0,0,0,1,0,0,1,0,0,5
3699,0,0,0,0,0,0,0,0,0,0,10
3700,0,0,0,0,1,0,0,0,0,0,1
3701,0,0,0,0,1,0,0,0,0,0,3
3702,0,1,0,0,1,0,1,0,0,0,10
3703,0,0,0,0,0,0,0,0,0,0,2
3704,0,0,0,0,0,0,0,0,0,0,5
3705,0,0,0,0,1,0,0,0,0,0,1
3706,0,0,0,0,0,0,0,0,0,0,5
3707,0,0,0,1,0,0,1,0,0,0,5
3708,0,1,0,0,1,0,0,1,0,0,4
3709,0,1,0,0,0,0,0,0,0,0,4
3710,1,0,0,0,1,0,0,0,0,0,10
3711,0,0,0,0,0,0,0,1,1,0,8
3712,0,0,0,0,1,0,0,1,1,0,1
3713,0,0,0,0,1,0,0,0,0,0,5
3714,0,0,0,0,0,0,0,0,0,0,7
3715,0,0,0,0,0,0,0,0,0,0,1
3716,0,0,0,0,0,0,0,1,0,0,5
3717,0,0,0,0,0,0,0,1,0,0,4
3718,0,0,0,0,1,0,0,1,0,0,5
3719,0,0,0,0,0,0,0,0,0,0,6
3720,1,0,0,0,1,0,0,0,0,0,10
3721,0,0,0,0,0,0,0,0,0,0,6
3722,0,0,0,0,1,0,0,0,0,0,1
3723,0,1,0,0,0,0,0,0,0,0,1
3724,0,0,0,0,0,0,0,0,0,0,6
3725,0,0,0,0,1,0,0,0,0,0,8
3726,0,0,0,0,0,0,1,1,0,0,7
3727,0,1,0,0,0,0,0,1,0,0,1
3728,1,0,0,0,1,0,0,1,0,0,2
3729,0,0,0,0,0,0,0,0,0,0,1
3730,0,0,0,0,0,0,1,0,0,0,6
3731,0,1,0,1,0,0,0,0,0,0,7
3732,0,0,0,0,1,0,0,0,0,0,2
3733,0,0,0,0,0,0,0,0,0,0,3
3734,0,0,0,0,1,0,0,1,0,0,7
3735,0,0,0,0,0,0,0,0,0,1,3
3736,0,0,0,1,0,0,0,0,0,0,5
3737,0,0,0,0,0,0,0,0,1,0,7
3738,0,0,0,0,0,0,0,0,0,0,9
3739,1,0,0,0,0,0,0,1,0,0,10
3740,0,0,0,0,0,0,0,0,0,0,3
3741,0,0,0,0,0,0,0,0,0,0,5
3742,1,0,0,0,0,0,0,0,0,0,2
3743,1,1,0,0,0,0,0,0,0,0,8
3744,0,1,0,0,0,0,0,1,0,0,1
3745,0,0,0,0,0,0,0,0,0,1,5
3746,0,0,0,1,1,0,0,0,0,0,9
3747,0,0,0,0,0,0,0,1,0,0,2
3748,0,1,0,0,0,0,0,0,0,0,8
3749,0,0,0,0,0,0,0,1,0,0,10
3750,0,1,0,0,0,0,0,0,0,0,3
3751,0,0,0,1,0,0,0,1,0,0,8
3752,0,0,0,0,0,0,0,0,0,0,7
3753,0,0,0,0,1,0,0,1,0,1,5
3754,0,1,0,0,0,1,0,0,0,0,3
3755,1,0,0,0,0,0,1,0,0,0,5
3756,1,0,0,0,0,0,0,0,0,0,3
3757,0,0,0,0,0,0,0,1,0,0,5
3758,0,0,0,0,0,0,0,0,1,0,4
3759,0,1,0,0,0,0,0,1,1,0,2
3760,1,0,0,0,1,0,0,0,0,1,5
3761,0,0,0,0,0,0,0,0,0,0,2
3762,0,1,0,0,0,0,0,1,0,0,1
3763,0,0,0,0,0,0,0,0,0,0,6
3764,0,0,0,0,1,0,0,0,0,0,6
3765,1,1,0,0,1,0,0,0,0,0,9
3766,1,0,0,0,1,0,0,0,0,0,2
3767,0,0,0,0,0,0,0,0,0,0,3
3768,0,0,0,0,0,0,0,0,1,0,8
3769,1,0,0,0,0,0,0,0,0,0,1
3770,0,0,0,1,1,0,0,0,0,0,7
3771,1,0,0,0,1,0,0,0,0,1,3
3772,0,0,0,0,1,0,0,0,1,0,9
3773,0,0,0,0,0,0,0,0,1,0,5
3774,0,0,0,0,1,0,0,0,0,0,3
3775,0,0,0,1,1,0,0,1,0,0,1
3776,0,0,0,0,0,0,1,0,0,0,7
3777,0,0,0,0,0,0,0,0,1,0,5
3778,1,0,0,0,0,0,0,1,0,0,5
3779,0,0,0,1,0,0,0,0,0,0,6
3780,0,0,0,0,1,0,1,0,0,0,7
3781,0,0,0,0,0,0,0,0,0,0,6
3782,0,0,0,0,0,0,0,0,0,1,8
3783,1,0,1,0,1,0,1,1,0,0,7
3784,0,1,0,0,0,0,0,0,0,0,5
3785,1,0,0,0,0,0,0,0,0,0,6
3786,0,0,0,0,0,0,0,0,0,0,4
3787,0,0,0,0,1,0,0,1,0,0,10
3788,0,0,0,0,1,0,0,0,0,0,8
3789,0,0,0,0,0,0,0,0,0,0,8
3790,0,0,0,1,0,0,0,0,0,0,8
3791,0,0,1,0,1,0,0,0,0,0,10
3792,0,0,0,0,0,0,0,0,0,0,2
3793,0,0,0,0,0,0,0,0,1,0,6
3794,0,0,0,1,0,0,0,1,0,0,9
3795,0,0,1,1,0,0,0,0,0,0,10
3796,0,0,0,0,0,0,0,0,0,0,3
3797,0,0,0,0,1,0,0,0,0,0,3
3798,0,0,0,0,1,0,0,0,0,0,10
3799,0,0,0,0,1,0,1,0,0,0,3
3800,0,0,0,0,0,0,0,0,0,0,7
3801,1,0,0,0,0,0,0,0,0,0,10
3802,0,0,0,0,0,0,0,0,0,0,4
3803,1,0,0,0,0,0,0,1,0,1,7
3804,0,0,0,0,0,0,0,0,0,0,1
3805,0,0,0,0,1,0,1,0,1,0,5
3806,1,1,0,0,0,0,0,0,0,0,4
3807,0,0,0,0,0,0,1,0,0,0,6
3808,0,0,0,0,0,0,1,0,1,0,9
3809,0,0,0,0,0,0,1,0,0,0,7
3810,0,0,0,0,1,0,0,0,0,0,4
3811,0,0,0,0,0,0,0,0,0,0,1
3812,0,0,0,0,1,0,0,0,0,0,5
3813,1,0,0,0,1,0,0,1,0,0,4
3814,0,0,0,0,0,0,0,0,0,0,4
3815,1,0,0,0,0,0,0,0,0,0,8
3816,1,1,0,0,0,0,0,0,0,0,7
3817,0,0,0,0,1,0,0,0,0,0,7
3818,0,0,0,0,0,0,0,0,0,0,6
3819,0,0,0,0,0,0,1,0,0,0,3
3820,0,0,0,0,0,0,0,1,0,1,8
3821,0,1,0,0,0,0,0,0,0,1,2
3822,0,1,0,0,0,0,0,0,0,0,8
3823,0,0,0,0,0,0,0,0,0,0,10
3824,0,0,0,1,0,0,0,0,0,0,1
3825,0,0,0,0,1,0,0,0,1,0,8
3826,0,0,0,0,0,0,0,0,0,0,3
3827,0,0,0,1,0,0,0,0,1,0,5
3828,0,0,0,0,0,0,1,0,0,0,1
3829,0,0,0,0,0,0,0,1,0,0,2
3830,0,0,0,0,1,0,0,0,0,0,1
3831,0,0,0,0,0,0,1,1,0,0,8
